date,currency
2004-01-09 00:00:00,42.5645
2004-01-10 00:00:00,42.6012
2004-01-13 00:00:00,42.9591
2004-01-14 00:00:00,42.7691
2004-01-15 00:00:00,42.9696
2004-01-16 00:00:00,42.832
2004-01-17 00:00:00,42.2796
2004-01-20 00:00:00,41.581
2004-01-21 00:00:00,41.4219
2004-01-22 00:00:00,41.9502
2004-01-23 00:00:00,42.5591
2004-01-24 00:00:00,42.2439
2004-01-27 00:00:00,41.4884
2004-01-28 00:00:00,41.2068
2004-01-29 00:00:00,41.6265
2004-01-30 00:00:00,40.881
2004-01-31 00:00:00,40.2152
2004-02-03 00:00:00,40.6284
2004-02-04 00:00:00,41.2613
2004-02-05 00:00:00,40.9451
2004-02-06 00:00:00,40.9083
2004-02-07 00:00:00,40.971
2004-02-10 00:00:00,41.3165
2004-02-11 00:00:00,41.9108
2004-02-12 00:00:00,40.9085
2004-02-13 00:00:00,41.2623
2004-02-14 00:00:00,41.3412
2004-02-17 00:00:00,41.1485
2004-02-18 00:00:00,41.2861
2004-02-19 00:00:00,41.7578
2004-02-20 00:00:00,41.09
2004-02-21 00:00:00,40.9094
2004-02-25 00:00:00,40.6023
2004-02-26 00:00:00,41.0015
2004-02-27 00:00:00,40.3467
2004-02-28 00:00:00,40.4982
2004-03-02 00:00:00,40.8267
2004-03-03 00:00:00,40.8068
2004-03-04 00:00:00,40.1482
2004-03-05 00:00:00,40.4678
2004-03-06 00:00:00,40.322
2004-03-10 00:00:00,40.9881
2004-03-11 00:00:00,40.683
2004-03-12 00:00:00,40.1859
2004-03-13 00:00:00,40.8833
2004-03-16 00:00:00,41.1324
2004-03-17 00:00:00,41.3524
2004-03-18 00:00:00,41.3476
2004-03-19 00:00:00,41.329
2004-03-20 00:00:00,41.4045
2004-03-23 00:00:00,41.2932
2004-03-24 00:00:00,41.7688
2004-03-25 00:00:00,41.5151
2004-03-26 00:00:00,41.1166
2004-03-27 00:00:00,40.8833
2004-03-30 00:00:00,40.9107
2004-03-31 00:00:00,41.1846
2004-04-01 00:00:00,41.5037
2004-04-02 00:00:00,41.4671
2004-04-03 00:00:00,41.8034
2004-04-06 00:00:00,41.1954
2004-04-07 00:00:00,40.9777
2004-04-08 00:00:00,41.0569
2004-04-09 00:00:00,41.6127
2004-04-10 00:00:00,41.1082
2004-04-13 00:00:00,41.0104
2004-04-14 00:00:00,41.0099
2004-04-15 00:00:00,41.1148
2004-04-16 00:00:00,41.32
2004-04-17 00:00:00,41.418
2004-04-20 00:00:00,41.6802
2004-04-21 00:00:00,41.4242
2004-04-22 00:00:00,41.3503
2004-04-23 00:00:00,41.4296
2004-04-24 00:00:00,41.9382
2004-04-27 00:00:00,41.4688
2004-04-28 00:00:00,41.5773
2004-04-29 00:00:00,41.7146
2004-04-30 00:00:00,41.7179
2004-05-01 00:00:00,42.2958
2004-05-06 00:00:00,42.6407
2004-05-07 00:00:00,42.9626
2004-05-08 00:00:00,42.9086
2004-05-12 00:00:00,42.1513
2004-05-13 00:00:00,41.8713
2004-05-14 00:00:00,42.1702
2004-05-15 00:00:00,42.0246
2004-05-18 00:00:00,42.3197
2004-05-19 00:00:00,42.0631
2004-05-20 00:00:00,41.9875
2004-05-21 00:00:00,41.8567
2004-05-22 00:00:00,42.0958
2004-05-25 00:00:00,42.0717
2004-05-26 00:00:00,42.355
2004-05-27 00:00:00,42.6227
2004-05-28 00:00:00,43.0613
2004-05-29 00:00:00,43.2032
2004-06-01 00:00:00,43.0736
2004-06-02 00:00:00,43.3556
2004-06-03 00:00:00,43.5086
2004-06-04 00:00:00,43.3309
2004-06-05 00:00:00,43.2862
2004-06-08 00:00:00,43.6571
2004-06-09 00:00:00,43.7215
2004-06-10 00:00:00,43.3675
2004-06-11 00:00:00,42.8108
2004-06-12 00:00:00,42.1874
2004-06-16 00:00:00,41.9813
2004-06-17 00:00:00,42.5655
2004-06-18 00:00:00,41.9579
2004-06-19 00:00:00,41.5901
2004-06-22 00:00:00,42.1238
2004-06-23 00:00:00,41.9646
2004-06-24 00:00:00,42.3892
2004-06-25 00:00:00,41.737
2004-06-26 00:00:00,42.2818
2004-06-29 00:00:00,42.5132
2004-06-30 00:00:00,42.398
2004-07-01 00:00:00,41.915
2004-07-02 00:00:00,41.8589
2004-07-03 00:00:00,41.6721
2004-07-06 00:00:00,41.9887
2004-07-07 00:00:00,42.1869
2004-07-08 00:00:00,42.4352
2004-07-09 00:00:00,42.6383
2004-07-10 00:00:00,42.6614
2004-07-13 00:00:00,42.6829
2004-07-14 00:00:00,42.5926
2004-07-15 00:00:00,42.1341
2004-07-16 00:00:00,42.2134
2004-07-17 00:00:00,42.4987
2004-07-20 00:00:00,42.6757
2004-07-21 00:00:00,42.7041
2004-07-22 00:00:00,42.1966
2004-07-23 00:00:00,42.0181
2004-07-24 00:00:00,41.837
2004-07-27 00:00:00,41.3279
2004-07-28 00:00:00,41.5742
2004-07-29 00:00:00,41.3345
2004-07-30 00:00:00,41.5885
2004-07-31 00:00:00,41.4758
2004-08-03 00:00:00,41.6412
2004-08-04 00:00:00,41.6274
2004-08-05 00:00:00,41.7163
2004-08-06 00:00:00,41.951
2004-08-07 00:00:00,42.2331
2004-08-10 00:00:00,43.0457
2004-08-11 00:00:00,43.0827
2004-08-12 00:00:00,42.9998
2004-08-13 00:00:00,43.0656
2004-08-14 00:00:00,43.0327
2004-08-17 00:00:00,43.6195
2004-08-18 00:00:00,43.668
2004-08-19 00:00:00,43.5635
2004-08-20 00:00:00,43.4039
2004-08-21 00:00:00,43.7227
2004-08-24 00:00:00,43.4285
2004-08-25 00:00:00,42.891
2004-08-26 00:00:00,42.4203
2004-08-27 00:00:00,42.2964
2004-08-28 00:00:00,42.4247
2004-08-31 00:00:00,41.964
2004-09-01 00:00:00,42.1589
2004-09-02 00:00:00,42.5283
2004-09-03 00:00:00,42.6187
2004-09-04 00:00:00,42.7537
2004-09-07 00:00:00,42.3503
2004-09-08 00:00:00,42.3797
2004-09-09 00:00:00,42.2806
2004-09-10 00:00:00,42.6997
2004-09-11 00:00:00,43.0561
2004-09-14 00:00:00,42.8657
2004-09-15 00:00:00,42.9385
2004-09-16 00:00:00,42.6
2004-09-17 00:00:00,42.2199
2004-09-18 00:00:00,42.1568
2004-09-21 00:00:00,42.1779
2004-09-22 00:00:00,42.379
2004-09-23 00:00:00,42.6528
2004-09-24 00:00:00,42.8524
2004-09-25 00:00:00,43.0305
2004-09-28 00:00:00,42.9117
2004-09-29 00:00:00,42.8794
2004-09-30 00:00:00,43.1281
2004-10-01 00:00:00,43.0368
2004-10-02 00:00:00,43.5192
2004-10-05 00:00:00,43.6482
2004-10-06 00:00:00,43.2842
2004-10-07 00:00:00,43.5193
2004-10-08 00:00:00,43.4291
2004-10-09 00:00:00,43.5172
2004-10-12 00:00:00,43.3938
2004-10-13 00:00:00,43.7237
2004-10-14 00:00:00,43.6973
2004-10-15 00:00:00,43.8485
2004-10-16 00:00:00,44.0537
2004-10-19 00:00:00,44.2203
2004-10-20 00:00:00,44.1576
2004-10-21 00:00:00,44.0469
2004-10-22 00:00:00,44.553
2004-10-23 00:00:00,44.5192
2004-10-26 00:00:00,44.8556
2004-10-27 00:00:00,44.7031
2004-10-28 00:00:00,44.8663
2004-10-29 00:00:00,44.7062
2004-10-30 00:00:00,44.8837
2004-11-02 00:00:00,45.1947
2004-11-03 00:00:00,44.8148
2004-11-04 00:00:00,44.7627
2004-11-05 00:00:00,45.2714
2004-11-06 00:00:00,45.1614
2004-11-10 00:00:00,44.9725
2004-11-11 00:00:00,44.9627
2004-11-12 00:00:00,45.2706
2004-11-13 00:00:00,45.4187
2004-11-16 00:00:00,45.8912
2004-11-17 00:00:00,45.8424
2004-11-18 00:00:00,45.914
2004-11-19 00:00:00,45.8232
2004-11-20 00:00:00,45.6509
2004-11-23 00:00:00,45.5888
2004-11-24 00:00:00,45.4928
2004-11-25 00:00:00,45.631
2004-11-26 00:00:00,45.8706
2004-11-27 00:00:00,46.3064
2004-11-30 00:00:00,46.1799
2004-12-01 00:00:00,46.0051
2004-12-02 00:00:00,45.7092
2004-12-03 00:00:00,45.7391
2004-12-04 00:00:00,45.1026
2004-12-07 00:00:00,45.8615
2004-12-08 00:00:00,45.8848
2004-12-09 00:00:00,45.6331
2004-12-10 00:00:00,45.2882
2004-12-11 00:00:00,45.0515
2004-12-15 00:00:00,45.3046
2004-12-16 00:00:00,45.1448
2004-12-17 00:00:00,45.5347
2004-12-18 00:00:00,45.0649
2004-12-21 00:00:00,45.2171
2004-12-22 00:00:00,45.1536
2004-12-23 00:00:00,45.0096
2004-12-24 00:00:00,45.104
2004-12-25 00:00:00,45.4065
2004-12-28 00:00:00,45.3945
2004-12-29 00:00:00,45.7209
2004-12-30 00:00:00,45.6844
2004-12-31 00:00:00,45.7092
2005-01-01 00:00:00,45.9058
2005-01-12 00:00:00,44.6949
2005-01-13 00:00:00,44.6444
2005-01-14 00:00:00,45.0154
2005-01-15 00:00:00,44.8082
2005-01-18 00:00:00,44.7111
2005-01-19 00:00:00,44.7957
2005-01-20 00:00:00,44.8901
2005-01-21 00:00:00,44.7942
2005-01-22 00:00:00,44.422
2005-01-25 00:00:00,44.5096
2005-01-26 00:00:00,44.4126
2005-01-27 00:00:00,44.391
2005-01-28 00:00:00,44.3815
2005-01-29 00:00:00,44.4164
2005-02-01 00:00:00,44.3048
2005-02-02 00:00:00,43.9531
2005-02-03 00:00:00,44.1251
2005-02-04 00:00:00,44.163
2005-02-05 00:00:00,43.743
2005-02-08 00:00:00,43.5149
2005-02-09 00:00:00,43.1036
2005-02-10 00:00:00,42.923
2005-02-11 00:00:00,42.8901
2005-02-12 00:00:00,42.8152
2005-02-15 00:00:00,42.9476
2005-02-16 00:00:00,43.3361
2005-02-17 00:00:00,43.6244
2005-02-18 00:00:00,43.6447
2005-02-19 00:00:00,43.9251
2005-02-22 00:00:00,43.991
2005-02-23 00:00:00,44.378
2005-02-25 00:00:00,44.5345
2005-02-26 00:00:00,44.4011
2005-03-01 00:00:00,44.492
2005-03-02 00:00:00,44.4683
2005-03-03 00:00:00,44.5035
2005-03-04 00:00:00,44.3365
2005-03-05 00:00:00,44.2591
2005-03-06 00:00:00,44.3832
2005-03-10 00:00:00,44.8842
2005-03-11 00:00:00,44.9775
2005-03-12 00:00:00,45.1195
2005-03-15 00:00:00,45.188
2005-03-16 00:00:00,44.8893
2005-03-17 00:00:00,44.8112
2005-03-18 00:00:00,45.1366
2005-03-19 00:00:00,45.0654
2005-03-22 00:00:00,44.8698
2005-03-23 00:00:00,44.4064
2005-03-24 00:00:00,44.1962
2005-03-25 00:00:00,43.9461
2005-03-26 00:00:00,43.7154
2005-03-29 00:00:00,43.7418
2005-03-30 00:00:00,43.7351
2005-03-31 00:00:00,43.9917
2005-04-01 00:00:00,43.9558
2005-04-02 00:00:00,44.0477
2005-04-05 00:00:00,43.8363
2005-04-06 00:00:00,43.7956
2005-04-07 00:00:00,44.0026
2005-04-08 00:00:00,43.966
2005-04-09 00:00:00,43.7172
2005-04-12 00:00:00,43.8539
2005-04-13 00:00:00,43.9535
2005-04-14 00:00:00,43.8921
2005-04-15 00:00:00,43.521
2005-04-16 00:00:00,43.3817
2005-04-19 00:00:00,43.6331
2005-04-20 00:00:00,43.9951
2005-04-21 00:00:00,44.1445
2005-04-22 00:00:00,44.4114
2005-04-23 00:00:00,44.3708
2005-04-26 00:00:00,44.3373
2005-04-27 00:00:00,44.3917
2005-04-28 00:00:00,44.1862
2005-04-29 00:00:00,44.1315
2005-04-30 00:00:00,44.1993
2005-05-04 00:00:00,43.9524
2005-05-05 00:00:00,44.2707
2005-05-06 00:00:00,44.3431
2005-05-07 00:00:00,44.3145
2005-05-12 00:00:00,44.2648
2005-05-13 00:00:00,44.054
2005-05-14 00:00:00,43.7162
2005-05-17 00:00:00,43.567
2005-05-18 00:00:00,43.6652
2005-05-19 00:00:00,43.6284
2005-05-20 00:00:00,43.6267
2005-05-21 00:00:00,43.5856
2005-05-24 00:00:00,43.3563
2005-05-25 00:00:00,43.4885
2005-05-26 00:00:00,43.5928
2005-05-27 00:00:00,43.895
2005-05-28 00:00:00,44.0291
2005-05-31 00:00:00,44.128
2005-06-01 00:00:00,43.7893
2005-06-02 00:00:00,43.9604
2005-06-03 00:00:00,43.8617
2005-06-04 00:00:00,43.9136
2005-06-07 00:00:00,44.0302
2005-06-08 00:00:00,44.3251
2005-06-09 00:00:00,44.3891
2005-06-10 00:00:00,43.9146
2005-06-11 00:00:00,44.0258
2005-06-15 00:00:00,43.9535
2005-06-16 00:00:00,43.7604
2005-06-17 00:00:00,43.821
2005-06-18 00:00:00,43.933
2005-06-21 00:00:00,44.0867
2005-06-22 00:00:00,44.0188
2005-06-23 00:00:00,44.2357
2005-06-24 00:00:00,43.9817
2005-06-25 00:00:00,43.4164
2005-06-28 00:00:00,43.6406
2005-06-29 00:00:00,43.673
2005-06-30 00:00:00,43.3933
2005-07-01 00:00:00,43.7606
2005-07-02 00:00:00,43.6494
2005-07-05 00:00:00,43.579
2005-07-06 00:00:00,43.5246
2005-07-07 00:00:00,43.4963
2005-07-08 00:00:00,43.4136
2005-07-09 00:00:00,43.6203
2005-07-12 00:00:00,43.7148
2005-07-13 00:00:00,43.9114
2005-07-14 00:00:00,44.1133
2005-07-15 00:00:00,43.7611
2005-07-16 00:00:00,43.7079
2005-07-19 00:00:00,43.4756
2005-07-20 00:00:00,42.9664
2005-07-21 00:00:00,43.1428
2005-07-22 00:00:00,43.4735
2005-07-23 00:00:00,43.6984
2005-07-26 00:00:00,43.4839
2005-07-27 00:00:00,43.6684
2005-07-28 00:00:00,43.5533
2005-07-29 00:00:00,43.6025
2005-07-30 00:00:00,43.9389
2005-08-02 00:00:00,44.3141
2005-08-03 00:00:00,44.4692
2005-08-04 00:00:00,44.3824
2005-08-05 00:00:00,44.711
2005-08-06 00:00:00,44.6248
2005-08-09 00:00:00,44.31
2005-08-10 00:00:00,44.4779
2005-08-11 00:00:00,44.4274
2005-08-12 00:00:00,44.6418
2005-08-13 00:00:00,44.672
2005-08-16 00:00:00,44.4649
2005-08-17 00:00:00,44.056
2005-08-18 00:00:00,44.0336
2005-08-19 00:00:00,44.0927
2005-08-20 00:00:00,43.7715
2005-08-23 00:00:00,43.5996
2005-08-24 00:00:00,43.7257
2005-08-25 00:00:00,43.6736
2005-08-26 00:00:00,44.1341
2005-08-27 00:00:00,44.1559
2005-08-30 00:00:00,44.2458
2005-08-31 00:00:00,43.9763
2005-09-01 00:00:00,44.1233
2005-09-02 00:00:00,44.5881
2005-09-03 00:00:00,45.2309
2005-09-06 00:00:00,45.3967
2005-09-07 00:00:00,45.0069
2005-09-08 00:00:00,45.0424
2005-09-09 00:00:00,45.0722
2005-09-10 00:00:00,45.0628
2005-09-13 00:00:00,44.9648
2005-09-14 00:00:00,44.7454
2005-09-15 00:00:00,44.5493
2005-09-16 00:00:00,44.4954
2005-09-17 00:00:00,44.673
2005-09-20 00:00:00,44.2722
2005-09-21 00:00:00,44.59
2005-09-22 00:00:00,44.4289
2005-09-23 00:00:00,44.4672
2005-09-24 00:00:00,44.3522
2005-09-27 00:00:00,43.8964
2005-09-28 00:00:00,43.852
2005-09-29 00:00:00,43.9072
2005-09-30 00:00:00,43.992
2005-10-01 00:00:00,43.7181
2005-10-04 00:00:00,43.4376
2005-10-05 00:00:00,43.3807
2005-10-06 00:00:00,43.2281
2005-10-07 00:00:00,43.621
2005-10-08 00:00:00,43.7838
2005-10-11 00:00:00,43.598
2005-10-12 00:00:00,43.6806
2005-10-13 00:00:00,43.7564
2005-10-14 00:00:00,43.9241
2005-10-15 00:00:00,43.8834
2005-10-18 00:00:00,44.1538
2005-10-19 00:00:00,43.9465
2005-10-20 00:00:00,43.7599
2005-10-21 00:00:00,43.9998
2005-10-22 00:00:00,44.1497
2005-10-25 00:00:00,43.8298
2005-10-26 00:00:00,43.6614
2005-10-27 00:00:00,44.1661
2005-10-28 00:00:00,44.0836
2005-10-29 00:00:00,44.21
2005-11-01 00:00:00,44.0085
2005-11-02 00:00:00,44.0182
2005-11-03 00:00:00,44.1671
2005-11-04 00:00:00,44.243
2005-11-08 00:00:00,43.5919
2005-11-09 00:00:00,43.4674
2005-11-10 00:00:00,43.6319
2005-11-11 00:00:00,43.8168
2005-11-12 00:00:00,43.7461
2005-11-15 00:00:00,43.6762
2005-11-16 00:00:00,43.3474
2005-11-17 00:00:00,43.2192
2005-11-18 00:00:00,43.1049
2005-11-19 00:00:00,42.9348
2005-11-22 00:00:00,42.947
2005-11-23 00:00:00,42.8936
2005-11-24 00:00:00,43.1241
2005-11-25 00:00:00,43.0835
2005-11-26 00:00:00,42.9471
2005-11-29 00:00:00,42.9284
2005-11-30 00:00:00,42.9915
2005-12-01 00:00:00,42.6516
2005-12-02 00:00:00,42.7195
2005-12-03 00:00:00,42.7206
2005-12-06 00:00:00,42.8214
2005-12-07 00:00:00,43.2081
2005-12-08 00:00:00,42.6765
2005-12-09 00:00:00,42.7931
2005-12-10 00:00:00,43.0251
2005-12-13 00:00:00,43.0286
2005-12-14 00:00:00,43.2204
2005-12-15 00:00:00,43.2906
2005-12-16 00:00:00,43.2568
2005-12-17 00:00:00,43.2409
2005-12-20 00:00:00,43.1092
2005-12-21 00:00:00,42.8442
2005-12-22 00:00:00,42.4188
2005-12-23 00:00:00,42.4511
2005-12-24 00:00:00,42.467
2005-12-27 00:00:00,42.5399
2005-12-28 00:00:00,42.5002
2005-12-29 00:00:00,42.6896
2005-12-30 00:00:00,42.5039
2005-12-31 00:00:00,42.6048
2006-01-11 00:00:00,43.1188
2006-01-12 00:00:00,42.8051
2006-01-13 00:00:00,42.8848
2006-01-14 00:00:00,42.6455
2006-01-17 00:00:00,42.6408
2006-01-18 00:00:00,42.4731
2006-01-19 00:00:00,42.253
2006-01-20 00:00:00,41.9448
2006-01-21 00:00:00,42.0996
2006-01-24 00:00:00,42.5741
2006-01-25 00:00:00,42.6206
2006-01-26 00:00:00,42.6988
2006-01-27 00:00:00,42.5202
2006-01-28 00:00:00,42.287
2006-01-31 00:00:00,42.0937
2006-02-01 00:00:00,41.8111
2006-02-02 00:00:00,42.3581
2006-02-03 00:00:00,42.127
2006-02-04 00:00:00,42.3167
2006-02-07 00:00:00,42.1807
2006-02-08 00:00:00,42.0198
2006-02-09 00:00:00,42.1225
2006-02-10 00:00:00,42.2026
2006-02-11 00:00:00,42.1622
2006-02-14 00:00:00,41.5145
2006-02-15 00:00:00,41.3746
2006-02-16 00:00:00,41.2724
2006-02-17 00:00:00,41.2314
2006-02-18 00:00:00,41.5866
2006-02-21 00:00:00,41.736
2006-02-22 00:00:00,41.7227
2006-02-23 00:00:00,41.7423
2006-02-27 00:00:00,41.5419
2006-02-28 00:00:00,41.3551
2006-03-01 00:00:00,41.4203
2006-03-02 00:00:00,41.6016
2006-03-03 00:00:00,41.7231
2006-03-04 00:00:00,41.809
2006-03-07 00:00:00,42.0357
2006-03-08 00:00:00,42.0666
2006-03-10 00:00:00,41.6456
2006-03-11 00:00:00,41.5917
2006-03-14 00:00:00,41.9764
2006-03-15 00:00:00,42.1054
2006-03-16 00:00:00,41.9572
2006-03-17 00:00:00,41.9786
2006-03-18 00:00:00,42.1034
2006-03-21 00:00:00,42.2184
2006-03-22 00:00:00,42.2716
2006-03-23 00:00:00,42.21
2006-03-24 00:00:00,42.1487
2006-03-25 00:00:00,41.7985
2006-03-28 00:00:00,41.9278
2006-03-29 00:00:00,42.0222
2006-03-30 00:00:00,42.0665
2006-03-31 00:00:00,41.966
2006-04-01 00:00:00,42.2218
2006-04-04 00:00:00,42.1779
2006-04-05 00:00:00,42.7057
2006-04-06 00:00:00,42.942
2006-04-07 00:00:00,42.8732
2006-04-08 00:00:00,42.7788
2006-04-11 00:00:00,42.6573
2006-04-12 00:00:00,42.8525
2006-04-13 00:00:00,42.8524
2006-04-14 00:00:00,42.6656
2006-04-15 00:00:00,42.6531
2006-04-18 00:00:00,42.754
2006-04-19 00:00:00,42.9467
2006-04-20 00:00:00,43.165
2006-04-21 00:00:00,43.499
2006-04-22 00:00:00,43.2552
2006-04-25 00:00:00,43.2787
2006-04-26 00:00:00,43.2023
2006-04-27 00:00:00,43.3351
2006-04-28 00:00:00,43.63
2006-04-29 00:00:00,44.0306
2006-05-03 00:00:00,43.9869
2006-05-04 00:00:00,44.1933
2006-05-05 00:00:00,44.2494
2006-05-06 00:00:00,44.3341
2006-05-07 00:00:00,44.2485
2006-05-11 00:00:00,44.3772
2006-05-12 00:00:00,44.4101
2006-05-13 00:00:00,44.624
2006-05-16 00:00:00,44.8869
2006-05-17 00:00:00,44.2509
2006-05-18 00:00:00,44.1562
2006-05-19 00:00:00,44.1193
2006-05-20 00:00:00,44.3569
2006-05-23 00:00:00,44.2009
2006-05-24 00:00:00,44.3474
2006-05-25 00:00:00,44.1119
2006-05-26 00:00:00,44.1186
2006-05-27 00:00:00,44.2419
2006-05-30 00:00:00,44.0765
2006-05-31 00:00:00,44.2593
2006-06-01 00:00:00,44.3142
2006-06-02 00:00:00,44.3088
2006-06-03 00:00:00,44.2217
2006-06-06 00:00:00,44.5356
2006-06-07 00:00:00,44.4611
2006-06-08 00:00:00,44.1435
2006-06-09 00:00:00,43.9843
2006-06-10 00:00:00,43.5618
2006-06-14 00:00:00,43.7284
2006-06-15 00:00:00,43.4754
2006-06-16 00:00:00,43.3909
2006-06-17 00:00:00,43.5209
2006-06-20 00:00:00,43.4204
2006-06-21 00:00:00,43.2374
2006-06-22 00:00:00,43.1632
2006-06-23 00:00:00,43.0094
2006-06-24 00:00:00,42.7181
2006-06-27 00:00:00,42.7991
2006-06-28 00:00:00,42.9702
2006-06-29 00:00:00,42.8922
2006-06-30 00:00:00,43.0131
2006-07-01 00:00:00,43.2322
2006-07-04 00:00:00,43.1772
2006-07-05 00:00:00,43.0814
2006-07-06 00:00:00,43.2608
2006-07-07 00:00:00,43.1897
2006-07-08 00:00:00,43.143
2006-07-11 00:00:00,43.0727
2006-07-12 00:00:00,42.8543
2006-07-13 00:00:00,43.0182
2006-07-14 00:00:00,43.0331
2006-07-15 00:00:00,43.233
2006-07-18 00:00:00,43.0292
2006-07-19 00:00:00,42.7184
2006-07-20 00:00:00,42.5413
2006-07-21 00:00:00,42.6274
2006-07-22 00:00:00,42.8477
2006-07-25 00:00:00,42.8344
2006-07-26 00:00:00,42.8201
2006-07-27 00:00:00,42.6529
2006-07-28 00:00:00,43.0592
2006-07-29 00:00:00,43.244
2006-08-01 00:00:00,43.3478
2006-08-02 00:00:00,43.4119
2006-08-03 00:00:00,43.6301
2006-08-04 00:00:00,43.3855
2006-08-05 00:00:00,43.5365
2006-08-08 00:00:00,43.5757
2006-08-09 00:00:00,43.4634
2006-08-10 00:00:00,43.2896
2006-08-11 00:00:00,43.2434
2006-08-12 00:00:00,42.9892
2006-08-15 00:00:00,42.787
2006-08-16 00:00:00,42.5898
2006-08-17 00:00:00,42.7488
2006-08-18 00:00:00,42.4882
2006-08-19 00:00:00,42.4792
2006-08-22 00:00:00,42.5761
2006-08-23 00:00:00,42.7197
2006-08-24 00:00:00,42.6341
2006-08-25 00:00:00,42.4519
2006-08-26 00:00:00,42.1944
2006-08-29 00:00:00,42.5768
2006-08-30 00:00:00,42.6419
2006-08-31 00:00:00,42.5831
2006-09-01 00:00:00,42.3834
2006-09-02 00:00:00,42.3259
2006-09-05 00:00:00,42.2172
2006-09-06 00:00:00,42.0132
2006-09-07 00:00:00,42.024
2006-09-08 00:00:00,41.7038
2006-09-09 00:00:00,41.2314
2006-09-12 00:00:00,41.2171
2006-09-13 00:00:00,40.9557
2006-09-14 00:00:00,40.7494
2006-09-15 00:00:00,40.6397
2006-09-16 00:00:00,41.0029
2006-09-19 00:00:00,41.055
2006-09-20 00:00:00,40.9294
2006-09-21 00:00:00,41.0474
2006-09-22 00:00:00,40.9751
2006-09-23 00:00:00,40.903
2006-09-26 00:00:00,40.6192
2006-09-27 00:00:00,40.9385
2006-09-28 00:00:00,40.9056
2006-09-29 00:00:00,41.3099
2006-09-30 00:00:00,41.4011
2006-10-03 00:00:00,41.039
2006-10-04 00:00:00,40.7759
2006-10-05 00:00:00,40.5685
2006-10-06 00:00:00,40.6452
2006-10-07 00:00:00,40.375
2006-10-10 00:00:00,40.3056
2006-10-11 00:00:00,40.2916
2006-10-12 00:00:00,40.1641
2006-10-13 00:00:00,40.0113
2006-10-14 00:00:00,40.0813
2006-10-17 00:00:00,39.9689
2006-10-18 00:00:00,39.7828
2006-10-19 00:00:00,39.9075
2006-10-20 00:00:00,39.7918
2006-10-21 00:00:00,40.1781
2006-10-24 00:00:00,40.1782
2006-10-25 00:00:00,40.2029
2006-10-26 00:00:00,40.3602
2006-10-27 00:00:00,40.7833
2006-10-28 00:00:00,40.9797
2006-10-31 00:00:00,40.8824
2006-11-01 00:00:00,40.7776
2006-11-02 00:00:00,40.858
2006-11-03 00:00:00,41.2751
2006-11-04 00:00:00,41.294
2006-11-08 00:00:00,41.3056
2006-11-09 00:00:00,41.3746
2006-11-10 00:00:00,41.406
2006-11-11 00:00:00,41.5501
2006-11-14 00:00:00,41.8334
2006-11-15 00:00:00,41.5946
2006-11-16 00:00:00,41.5501
2006-11-17 00:00:00,41.5221
2006-11-18 00:00:00,41.3306
2006-11-21 00:00:00,41.293
2006-11-22 00:00:00,41.3131
2006-11-23 00:00:00,41.4262
2006-11-24 00:00:00,41.6043
2006-11-25 00:00:00,41.6188
2006-11-28 00:00:00,41.9116
2006-11-29 00:00:00,41.8139
2006-11-30 00:00:00,41.8817
2006-12-01 00:00:00,42.2349
2006-12-02 00:00:00,42.6585
2006-12-05 00:00:00,42.7498
2006-12-06 00:00:00,42.7062
2006-12-07 00:00:00,42.881
2006-12-08 00:00:00,43.0063
2006-12-09 00:00:00,43.0
2006-12-12 00:00:00,42.5268
2006-12-13 00:00:00,42.8155
2006-12-14 00:00:00,42.8025
2006-12-15 00:00:00,42.5308
2006-12-16 00:00:00,42.4503
2006-12-19 00:00:00,42.3522
2006-12-20 00:00:00,42.33
2006-12-21 00:00:00,42.5596
2006-12-22 00:00:00,42.5498
2006-12-23 00:00:00,42.5271
2006-12-26 00:00:00,42.1976
2006-12-27 00:00:00,42.2368
2006-12-28 00:00:00,42.2574
2006-12-29 00:00:00,42.0602
2006-12-30 00:00:00,42.041
2007-01-10 00:00:00,41.6789
2007-01-11 00:00:00,41.6094
2007-01-12 00:00:00,41.1757
2007-01-13 00:00:00,41.0424
2007-01-16 00:00:00,41.223
2007-01-17 00:00:00,41.3922
2007-01-18 00:00:00,41.2827
2007-01-19 00:00:00,41.2915
2007-01-20 00:00:00,41.0619
2007-01-23 00:00:00,41.1644
2007-01-24 00:00:00,41.0461
2007-01-25 00:00:00,41.4463
2007-01-26 00:00:00,41.8425
2007-01-27 00:00:00,41.8406
2007-01-30 00:00:00,41.8928
2007-01-31 00:00:00,42.1649
2007-02-01 00:00:00,42.1973
2007-02-02 00:00:00,42.4157
2007-02-03 00:00:00,42.3524
2007-02-06 00:00:00,42.2945
2007-02-07 00:00:00,42.1972
2007-02-08 00:00:00,42.5016
2007-02-09 00:00:00,42.3179
2007-02-10 00:00:00,42.3474
2007-02-13 00:00:00,42.1227
2007-02-14 00:00:00,42.3594
2007-02-15 00:00:00,42.414
2007-02-16 00:00:00,42.6541
2007-02-17 00:00:00,42.8025
2007-02-20 00:00:00,42.8473
2007-02-21 00:00:00,42.9083
2007-02-22 00:00:00,42.7548
2007-02-23 00:00:00,42.728
2007-02-27 00:00:00,42.7314
2007-02-28 00:00:00,42.7757
2007-03-01 00:00:00,42.5352
2007-03-02 00:00:00,42.5331
2007-03-03 00:00:00,42.5117
